cian_base2
cian_id ;rooms;metro;adress;square;house;price;description;renovation
272320303;2;м. Киевская ;Москва, Мосфильмовская улица, 1А;63.8/8.0;;114840000;"Лот: 30631. В продаже квартира с новой дизайнерской отделкой в жилом комплексе премиум-класса ""Вишнёвый сад"" на территории ""Мосфильма"".
Планировка: гостиная с зоной кухни, изолированная спальня с ванной комнатой, гостевой санузел с постирочной.
Выполнена новая отделка по проекту архитектурного бюро Match Architechts, на стенах шелковые обои Philipp Jeffers, установлена итальянская кухня Valcucine, дизайнерская мебель Minotti, JNL, Porro, свет Bella Figura, Porto Romana, бытовая техника Miele и Zug.
Высота потолка  3,2 м.
Панорамные окна ориентированы на территорию киноконцерна ""Мосфильм"".
Есть возможность покупки машино-места в подземном паркинге и кладового помещения., 33 фото";
270981640;4;м. Парк Культуры ;Москва, Саввинская набережная, 13;150.8/10.0;;128400000;"Лот: 34151. В продаже квартира с террасой в элитном жилом комплексе Savvin River Residence на Саввинской набережной.
Планировка свободная, площадь и количество окон позволяют организовать пространство следующим образом: гостиная-кухня с выходом на террасу, 3 спальни с собственными ванными и гардеробными, гостевой санузел, гардеробная.
Квартира одна на этаже.
Разработан дизайн-проект в стиле современной классики.
Высота потолка  3,4 м.
Окна выходят на 2 стороны: красивый вид на Саввинскую набережную и ММДЦ ""Москва-Сити"" и в благоустроенный внутренний двор.
В комплексе предусмотрен подземный паркинг с возможностью покупки машино-мест.
Savvin River Residence  современный жилой комплекс в Хамовниках. Благоустроенная огороженная территория, консьерж-сервис, фитнес-клуб с бассейном и спа, частный детский сад, презентабельная входная группа, современные инженерные системы., 19 фото";
273434025;4;м. Баррикадная ;Москва, улица Малая Грузинская, 44/30С1;165.3;;165000000;"107482 ЖК FANTASTIC HOUSE

Квартира на 2 этаже площадью 165,30 кв. м. Прекрасная угловая квартира, расположенная в исторической части здания с оригинальными фасадами, высокими потолками, свободной планировкой. А наличие 9-ти окон позволяет спланировать удобное расположение и необходимое количество комнат. 
Есть машиноместо, цена обсуждается., 11 фото";
274471495;2;м. Аэропорт ;Москва, Ленинградский проспект, 37/4;70.0/39.6/9.0; Монолитный;48000000;"Лот 55407. Евгения Валуева.

Предлагается в продажу квартира 70 кв. м. в. на 15 этаже в премиальном комплексе ЖК Прайм парк, корпус R4.
Плaниpовкой предусмотрено:объединенная кухня с гостиной,  спальня, гардеробная, 2 с/у. 
Квартира с премиальной отделкой, встроенной кухней, панорамными окнами и живописным видом на город.
Закрытая территория, развитая инфраструктура, круглосуточный консьерж сервис, валет-паркинг.
Свободная продажа, один собственник, возможна ипотека.

Бонус агенту 50%.

Есть презентации в pdf на русском или английском для партнеров., 12 фото";
278628818;3;м. Улица 1905 года;Москва, 2-я Черногрязская улица, 6к1;116.53/61.0/14.8; Монолитный;125000000;"Квартира с дизайнерским ремонтом класса премиум!
Трёхкомнатная квартира, полностью готова к проживанию.

Функциональное планировочное решение: распашонка, кухня-гостиная, 2 спальни, большая гардеробная между комнатами

4 окна, вид на ухоженный внутренний двор и в сторону ММДЦ ""Москва-Сити"".

Квартира полностью меблирована и оснащена техникой Miele, установлена сантехника марок Dombracht, Villeroy boch, Glass design, мебель и предметы декора Brabby, Bykoket, Jonathan Adler, на полу уложен массив дуба.

Инфраструктура комплекса включает в себя: премиальный фитнес-клуб WorldClass с бассейном 50 м., магазин Азбука вкуса, детский сад, игровые и спортивные площадки, детское кафе, химчистка, аптека, кафе, салоны красоты, массажный салон, винный ресторан, ресторан авторской кухни, кальянная, клуб ораторского мастерства, шоу-румы.

Оперативный показ!

Содействие в получении специальных условий и преференций по ипотеке.
Юридическое сопровождение., 19 фото";
280190920;3;м. Фрунзенская ;Москва, улица Усачева, 11Б;147.6/26.8; Монолитно-кирпичный;154000000;"В продаже квартира общей площадью 147.6 м#178;. 
Стены в квартире не возведены.

Свободная планировка позволяет реализовать идеи по обустройству внутреннего пространства на ваш вкус.

Окна квартиры с видом на академию Сеченова и во двор.

Комплекс клубных домов Садовые Кварталы новый это элитный микрорайон, расположенный в районе Хамовники. Вблизи с живописным парком Трубецких, Новодевичьим монастырем и его прудами, московскими набережными, Парком Горького, Нескучным садом.
На территории комплекса прогулочно-парковая зона с прудом, общественный центр, кафе, рестораны, магазины, детские сады, школа, многоуровневая система безопасности, подземный паркинг.

Содействие в получении специальных условий и преференций по ипотеке.
Юридическое сопровождение., 12 фото";
277650714;5;м. Октябрьская ;Москва, 1-й Голутвинский переулок, 7;217.0;;295000000;"131264 ЖК Парк Резиденс

Квартира без отделки в клубном доме Park Residence.

Возможное планировочное решение: просторная гостиная с выходом на балкон, кухня-столовая, мастер-спальня со своими ванной и гардеробной комнатами, две дополнительные спальни, две ванные комнаты, кабинет. 

Высокие потолки и обширное панорамное остекление визуально расширяют пространство, наполняют комнаты естественным светом.

Из окон открываются завораживающие виды на парковую зону ""Музеон""., 7 фото";
281003689;1;м. Войковская ;Москва, улица Клары Цеткин, 18к3;27.0; Монолитно-кирпичный;7900000;"Светлая, воздушная, стильная, полностью готовая к заселению двухуровневая студия  с прекрасной локацией в пешей доступности от: 

1. Войковская  12 минут пешком
2. Метро Сокол - 10 мин на машине
2. Станция Балтийская  15 минут пешком
3. Станция Красный Балтиец -10 минут пешком 

Идеальный вариант как для личного проживания, так и для сдачи в аренду - ЛИКВИДНЫЙ АКТИВ!
В непосредственной близости несколько бизнес центров у м. Войковская, в трех станциях - бизнес центры у м. Белорусская и Маяковская.  Большое количество престижных учебных заведений. Цена долгосрочной аренды такого объекта 55-60 тр/м, посуточно - 75-85тр/м. 

 Современный качественный дизайнерский ремонт, продуманы все мелочи для комфортного проживания, в студии никто не жил.

На первом уровне (площадь по полу 16,7 м2, высота потолков 2.1м): кухня. гостиная, санузел.
На втором уровне (площадь 10,4 м2, высота потолков около 2м - под балками можно свободно проходить) оборудовано полноценное рабочее и спальное место. 

Огромн ..., 34 фото";
280299689;2;м. Тверская ;Москва, Малая Бронная улица, 19А;65.0/40.0/10.0;;38500000;"Номер лота: 4107288, Предлагается потрясающая квартира в историческом центре. Планировка: спальня, кухня-гостиная, санузел с окном, гардеробная. 

В квартире выполнен дизайнерский ремонт. С окон открываются приятные виды во двор.

2 закрепленных машиноместа во дворе под шлагбаум., 9 фото";
276461278;2;м. Динамо ;Москва, Ленинградский проспект, 36с37;91.9; Монолитный;45000000;Продается совершенно новый угловой двухкомнатный апартамент c новой мебелью и техникой в котором никто не жил! Много окон и света. Виды на 2 стороны света. Высокие потолки. Планировка: Кухня-столовая+гостиная+спальня с гардеробной. Просторный холл со встроенными шкафами. 2 санузла с душевыми и ванной. Подогрев полов. Бытовая техника Miele. Высокие межкомнатные двери в потолок. Дизайнерский ремонт. В доме салон красоты. Консъерж. В закрытом дворе большая детская площадка и места для отдыха взрослых и детей. В 1 минуте ходьбы Петровский парк. Солидное окружение. Развитая инфраструктура. Удобная транспортная развязка и выезды на ТТК и Ленинградский проспект. Рядом парки для прогулок и отдыха, магазины, рестораны, кафе. 1 взрослый собственник, полная стоимость в договоре. Свободная продажа. Приглашаем на просмотр в любое время!, 34 фото;
269945703;2;м. Полянка ;Москва, улица Большая Якиманка, 22К3;92.7;;1612000;"117505 ЖК Коперник

Продажа уютной квартиры с террасой, площадью 92,70 кв. м.
Планировка включает в себя: гостиную с выходом на уютную террасу, объединенную со столовой и кухней, спальня со своей гардеробной и санузлом, гостевой санузел и постирочную., 6 фото";
275845854;6;м. Новослободская ;Москва, Долгоруковская улица, 23А;366.2;;395000000;"ID 381795 Трехэтажная роскошная вилла класса делюкс площадью 366.2 м2 расположена в элитном комплексе Cameo Moscow Villas в 350 метрах от Садового кольца. Вилла имеет три независимых входа: из подземного паркинга, с территории комплекса и отдельный - со стороны улицы, что является уникальной особенностью виллы. Можно спланировать гостиную, кухню-столовую, 4-5 спален с ванными комнатами и гардеробными, кабинет-библиотеку. Есть уютное патио и терраса. Высота потолков: на 1-м этаже: 4,17 м, на 2-м этаже: 3,50 м, на 3-м этаже 3,70 м. Панорамные окна с электроприводом. Есть возможность приобрести 2 машино-места в подземном паркинге. 

Новый формат городских вилл  - это идеальное решение для тех, кто мечтает об уединении и близости к природе, однако при этом не готов отказываться от жизни в динамичном ритме мегаполиса. В ЖК - 17 вилл площадью от 230 до 550 м2 с высокими потолками, арочными окнами, собственными патио или террасами. На территории между виллами разбит прекрасный сад и зеленый п ..., 11 фото";
266139334;4;м. Баррикадная ;Москва, Малая Никитская улица, 15;248.1/219.4/10.0; Монолитный;521000000;Квартира свободной планировки, которая позволяет разместить 3 спальни и воплотить облик и дизайн, отвечающий вкусам и потребностям самого взыскательного покупателя. Клубный дом всего на 12 квартир, в которых проживает политическая и бизнес-элита. На первом этаже каминный зал, переговорный зал, банкетный зал с кухней, тренажерный зал и спа-зона с сауной, хамамом и купелью, а также массажным кабинетом. Подземный паркинг с двумя лифтами для любых габаритов автомобилей. Исторический дом Баскакова с панорамными окнами, построенный в 1902 году по проекту архитектора Пиотровича, был полностью реконструирован к 2011 году. В доме современная инженерия: индивидуальное кондиционирование и вентиляция, система очистки питьевой воды, дизель-генератор для резервной подачи электричества, современная система безопасности, в каждой квартире оборудован дымоход для камина. Установлены дерево-алюминиевые стеклопакеты с пулестойкой конструкцией., 18 фото;
280694765;1;м. Сокол ;Москва, улица Клары Цеткин, 18к3;31.0;;8800000;"Абсолютно новая, светлая, уютная, стильная, полностью готовая к заселению двухуровневая студия с гардеробной с прекрасной локацией в пешей доступности от: 1. Метро Войковская - 12 минут пешком (4 минут на авто); 2. Станция Балтийская - 15 минут пешком; 3. Метро Сокол  10 минут на машине; 4. Станция Красный Балтиец -10 минут пешком. 

Идеальный вариант как для личного проживания, так и для сдачи в аренду - ЛИКВИДНЫЙ АКТИВ!
В непосредственной близости несколько бизнес центров у м. Войковская, в трех станциях - бизнес центры у м. Белорусская и Маяковская.  Большое количество престижных учебных заведений. Цена долгосрочной аренды такого объекта 55-60 тр/м, посуточно - 75-85тр/м. 

Удобный быстрый выезд на Ленинградский проспект и СЗХ. 

Современный дизайнерский ремонт, где были учтены все детали и мелочи для максимально комфортного проживания, в студии никто не жил. 

На первом уровне (площадь по полу 17,9 м2, высота потолков 2.1м): кухня-гостиная, санузел. На втором уровне (площадь 13,2 м ..., 38 фото";
281517760;1;м. Селигерская ;Москва, Дмитровское шоссе, 107Ак4;35.0/18.0/6.0; Монолитный;9300000;Id 7186. В квартире сделан евроремонт. Установлен кондиционер. Есть гардеробная. Квартира продается с мебелью и бытовой техникой. Лоджия. Пол с подогревом. С/у совмещенный. Встроенная кухня с бытовой техникой. Вид из окон на улицу. Чистый подъезд. Тихий и спокойный район. Монолитный дом. Въезд во двор под шлагбаум. В собственности более 3 лет, свободная продажа, ипотека возможна. Звоните, с удовольствием отвечу на все ваши вопросы., 9 фото;
280964555;3;м. ЗИЛ ;Москва, улица Архитектора Щусева, 5к2;64.3/32.5/19.2; Монолитный;27900000;"В современном жилом комплексе ЗИЛАРТ предлагается трехкомнатная квартира
Квартира БЕЗ ОТДЕЛКИ, что позволит реализовать все дизайнерские идеи в жизнь.

Планировка предполагает:
- Кухню-гостиную
- 2 спальни
- 2 санузла

Дом построен по проекту известного архитектурного бюро Сергея Скуратова, сдан в июне 2022, расположен недалеко от центрального пешеходного бульвара Братьев Весниных и парка ""Тюфелева роща, имеет закрытый двор и двухуровневый подземный паркинг.

На территории комплекса уже работает самая большая школа России на 2500 мест, детские сады, также в пешей доступности находится многофункциональный спортивный комплекс ЦСКА-Арена и Олимпийский центр синхронного плавания Анастасии Давыдовой. 
В следующем году планируется открытие филиала Эрмитажа - музейный центр современного искусства Эрмитаж-Москва.

В пешей доступности несколько станций метро, Автозаводская, Тульская, Технопарк, станция МЦК ЗИЛ.

ОДИН СОБСТВЕННИК, 15 фото";
277195067;3;м. Арбатская ;Москва, Никитский бульвар, 17;81.0;;49000000;"129869

Светлая и уютная квартира с отличными видами в сторону церкви Феодора Студита. 
Планировка включает большую кухню с гостиной, 2 спальни, одна из которых сейчас используется как гардеробная, 2 санузла. 
В квартире остается вся мебель и техника. Благодаря тому, что все окна обращены во двор, в квартире тихо и с балкона открывается чудесный вид на соседние красивые дома. 
Один собственник, полная цена в договоре, без обременений., 13 фото";
278714299;5;м. Ломоносовский проспект ;Москва, Мичуринский проспект, 7К1;172.1/15.0; Монолитный;110000000;"Лот: 50135. В продаже квартира с отделкой в жилом комплексе ""Шуваловский"" в Раменках.
Планировка: гостиная с зоной столовой и кухни, мастер-спальня с ванной комнатой, две спальни и кабинет, санузел с душевой кабиной, постирочная-гардеробная.
Выполнена отделка в современном стиле, встроенная мебель.
Из окон открывается вид на главное здание МГУ.
Высота потолка  3 м.
За отдельную стоимость 2 машино-места в подземном паркинге., 23 фото";
280304432;1;м. Войковская ;Москва, улица Клары Цеткин, 18к3;22.0/6.0; Монолитно-кирпичный;8500005;"Смотрите видеообзор.

НОВЫЙ Апартамент, потолки 4,1 м., с мебелью и техникой. 

Площадь 1 этажа 22 м2.
Площадь 2 этажа 14 м2.

Все вопросы по телефону., 41 фото";
281382752;1;м. ЦСКА ;Москва, Ленинградский проспект, 37/4;40.6; Монолитный;28000000;"Предлагается в продажу квартира 40 кв. м. на 7 этаже в премиальном комплексе Прайм парк, корпус R4. 

Укомплектованная СТУДИЯ С ГОТОВЫМ РЕМОНТОМ: 
- объединенная кухня с спальней, 
- просторный с/у.
Высота потолков 3 метра. 

Выполнена ПРЕМИАЛЬНАЯ ОТДЕЛКА от застройщика, квартира полностью готова к проживанию. В просторной кухонной зоне встроенная техника: холодильник с морозильной камерой, посудомоечная машина, конфорка, духовой шкаф и СВЧ-печь. В коридоре выделена зона для хранения вещей: встроенный шкаф, стиральная машинка Bosh. В просторной ванной комнате душевая кабина и ванная. 
Панорамные окна со специальным напылением от солнца, откуда открывается ЖИВОПИСНЫЙ ВИД на Ходынский бульвар. 

УСЛОВИЯ СДЕЛКИ:
Свободная продажа, быстрый выход на сделку,
Один взрослый собственник,
Возможна ипотека.


О КОМПЛЕКСЕ

Комплекс состоит из 9 корпусов с большим количеством инфраструктуры. Круглосуточный консьерж сервис, охраняемая закрытая территория и валет-паркинг. Приватная территория с фонта ..., 24 фото";
278580598;2;м. Аэропорт ;Москва, Ленинградский проспект, 37/5;73.0/41.0/7.0;;40989000;"ЛОТ 30137 САО ОФИС ПРОДАЖ САО1. ПРЕДЛОЖЕНИЕ НАПРЯМУЮ ОТ СОБСТВЕННИКА.  Продажа 2-комнатной квартиры площадью 73 кв.м. Метро Аэропорт, 12 минут пешком. Ленинградский проспект, дом 37/5. ЖК Prime Park. В квартире выполнена предчистовая отделка Вайт Бокс, которая позволяет воплотить Ваши собственные решения по дизайну квартиры. Она включает в себя все коммуникации, радиаторы, финишную стяжку полов с предварительной звукоизоляцией, а стены и потолок отшпаклеваны и выровнены по строительным маякам. Имеется точка подключения и устройство потолочных ниш для системы кондиционирования, а также точка подключения для вентиляции в кухне и ванной комнате. Все грязные и шумные работы уже завершены, Вам остаются только приятные заботы по выбору отделочных материалов, создающих индивидуальный дизайн. Высота потолка 5,5 метра, панорамные окна NewTec с двухкамерными стеклопакетами. Квартира очень светлая имеет отличные виды на север столицы.
Планировка: кухня-столовая-гостиная, мастер спальня со своей г ..., 6 фото";
279062277;4;м. Динамо ;Москва, Ленинградский проспект, 36с30;110.0; Монолитный;65900000;"СТИЛЬНЫЙ АПАРТ В ВТБ АРЕНА ПАРК  ТРИ СПАЛЬНИ

Отличное предложение в ЖК ВТБ Арена Парк.

ФУНКЦИОНАЛЬНАЯ ПЛАНИРОВКА: 
- кухня-гостиная;
- 3 спальни;
- 3 санузла.

Большое количество окон дает много естественного света.
ВИДЫ на Алкон Тауэр, Москва Сити и соседнее здание. 

СЕЙЧАС ИДЁТ РЕМОНТ. 

УСЛОВИЯ СДЕЛКИ:
Прямая продажа, быстрый выход на сделку,
Один взрослый собственник,
Оперативный показ!


О КОМПЛЕКСЕ

ВТБ Арена Парк  жилой квартал с уютными пешеходными аллеями, кафе, ресторанами, магазинчиками, предприятиями сервиса, расположенный в районе Аэропорт. 

В подъезде круглосуточно дежурит консьерж. На первых этажах комплекса - кафе и рестораны, Азбука вкуса, салоны красоты, доступны услуги современного фитнес-клуба с тренажерным залом, 25-метровым бассейном и SPA-центром. 

Многоуровневый подземный паркинг является неотъемлемым преимуществом ЖК. 
Есть гостевой паркинг.

Внешняя инфраструктура:

В нескольких шагах от ЖК ВТБ Арена расположен Петровский парк. Комплекс отличается выгодны ..., 15 фото";
276069267;5;м. Минская ;Москва, Староволынская улица, 12к4;195.0;;67000000;"130040 ЖК Волынский

Двухуровневая квартира с панорамными видами на всю Москву. Квартира без отделки с готовым авторским дизайн проектом на 4 или 3 спальни, кабинетом с заключением по всем конструкциям и 2-мя террасами (одна из которых закрытая). Площадь по БТИ 195 с террасами 232 м., 12 фото";
276634299;4;м. Тульская ;Москва, 2-й Павелецкий проезд, 5С1;185.0; Монолитный;75600000;"Роскошный двухуровневый пентхаус с собственной террасой и видом на Москву-реку с отделкой white box.
 Из 5-метровых панорамных окон просторной кухни-гостиной площадью 48 м2 открывается исключительный вид на Москву-реку. В апартаменте предусмотрены 2  мастер-спальни площадью , а так же дополнительная комната. Собственная терраса.
RIVERDALE APARTMENTS - это эксклюзивные апартаменты в стиле Loft с панорамными видами на Москву-реку и собственным фитнесом на этаже, а так же обширной инфрастуктурой на территории комплекса., 11 фото";
274288076;3;м. Спортивная ;Москва, Малая Пироговская улица, 8;141.0; Кирпичный;179000000;"НОВИНКА В ХАМОВНИКА | ПОД КЛЮЧ | 2 СПАЛЬНИ | КЛУБНЫЙ ДОМ
Вашему вниманию предлагается 3-х комнатная квартира с дизайнерским ремонтом. Планировка включает в себя: мастер-спальню, спальню, кухню-гостиную, 2 с/узла, гардеробную комнату, холл.

Большие панорамные окна делают квартиру еще более просторной и светлой. 
Окна ориентированы на двор с видом на фонтан и в тихий переулок. 
Квартира разделена на две зоны: приватную  2 спальни, санузел, гардеробная и холл, и общую зону  кухня-гостиная, санузел и холл. 
Входная группа отделена от гостиной электрической стеклянной перегородкой оснащенной датчиком движения.

- Сделана полная шумоизоляция и гидроизоляция квартиры.
- Кинотеатр с огромным экраном с электроприводом и отличным звуком от Bowers & Wilkins, проектором EPSON 4К.
- Спальни также оборудованы кинотеатрами Bowers & Wilkins. Мастер спальня оборудована тумбой с электрической системой выдвижения телевизора ROCHE-BOBOIS. Все телевизоры в квартире 55-65 диагонали.
- Собственный DATA-цент ..., 26 фото";
281727492;2;м. Аминьевская ;Москва, улица Лобачевского, 120к3;75.6;;31950000;"2 комнатная квартира с ПРЕМИАЛЬНОЙ ОТДЕЛКОЙ, площадью 77м_,с  инженерным оборудованием, Кухонным гарнитуром и встроенной техникой BOSCH.
Располагается в ЖК ""Событие"" комплекс  БИЗНЕС-класса.

**ВЫХОД НА СДЕЛКУ за 1 день! Все документы собраны**
Продаем по ДКП (Собственность получена), 1 собственник.

Квартира расположена на 4 этаже в квартале Событие-1, в корпусе 2 - секция 5 (высота потолков 3м).
Дом монолитный, многоподъездный, переменной этажности, от 10 до 25 этажей
*ПРИВАТНОСТЬ - На этаже располагается всего по 5 квартир.
Есть 2 пассажирских и 1 грузовой лифты. 
*ТИШИНА и КОМФОРТ с первого дня  именно в этом доме все квартиры с Премиальным ремонтом  а это означает ОТСУТСТВИЕ шумных ремонтных работ.

ПРО ПЛАНИРОВКУ:
- спальня -17м_
- детская -16м_
- кухня-гостиная  24,5м_
- с/у гостевай -4,2м_
- с/у совмещенный с ванной  5,6м_

ПРО ОСНАЩЕНИЕ:
- Встроенная бытовая техника: холодильник, вытяжка, варочная панель (электрическая), духовой шкаф, посудомоечная машина.
- Пол  паркетная дос ..., 18 фото";
267574140;2;м. Аэропорт ;Москва, Ленинградский проспект, 37/5;71.2;;40990000;"119996 ЖК Prime Park

Предлагается 2-комнатная квартира 71,20 кв. м в сданной башне R5 ЖК премиум-класса Prime Park.  Цена существенно ниже, чем у застройщика!

Квартира располагается на 6 этаже. Вид на тихий проезд, Ледовый Дворец, сквер и башни MailRu. Потолки 3,1м. Панорамные окна и много света.
Отделка White Box. 
Функциональная планировка включает просторную кухню-гостиную, спальную комнату, 2 санузла, гардеробную комнату. За счет количества окон возможна организация второй спальни.

Цена актуальна только до Нового года. Быстрый выход на сделку.

PRIME PARK - проект мирового уровня, задающий новые стандарты качества жизни.  Архитектура от британского бюро DYER. 
Обширная территория комплекса, собственная инфраструктура проекта из фитнесс-комплекса, кафе, ресторанов, собственного детского сада, салонов красоты и прочих предприятий обслуживания формируют должное качество жизни его резидентов. Управление всеми сервисами через мобильное приложение, валлет-паркинг, коньсерж-услуги, пре ..., 14 фото";
275566339;2;м. Минская ;Москва, Нежинская улица, 1к3;73.2;;46000000;"129940 ЖК Кутузовская Ривьера

Эксклюзив от Kalinka Group 
Просторная, светлая квартира в культовом ЖК класса премиум ""Кутузовская Ривьера"". Идеальное место для тех, кому важно жить в окружении зеленых зон. 

Квартира расположена на 3 этаже, из больших панорамных окон открывается вид в закрытый двор. 
Планировочным решением предусмотрена просторная кухня-гостиная, изолированная спальня, 2 с/у, просторная гардеробная комната. 

Квартира продается с качественной отделкой и мебелью, полностью готова для проживания., 22 фото";
274915949;4;м. Кунцевская ;Москва, Гжатская улица, 5к2;113.6;;46576000;"129718 ЖК LIFE-Кутузовский

В продаже  квартира без отделки, двухсторонняя, угловая.  Расположение квартиры позволяет сделать 2-3 спальни.
Есть дизайн проект с рабочей документацией, готовый для строительно-монтажных работ.
Ключи на руках. оперативные показы., 20 фото";
267769471;3;м. Минская ;Москва, Мосфильмовская улица, 70к1;110.0; Монолитный;46800000;"Номер объекта 81251. 

В ЖК ""Воробьевы Горы"" предлагается на продажу красивая 3-х комнатная квартира с дизайнерским ремонтом. Квартира общей площадью 108 кв.м, на высоком этаже, с панорамным видом на храм Христа спасителя. Планировка: кухня-столовая-гостиная, 2 спальни, 2 ванные комнаты, гостевой санузел, большая гардеробная, балкон. Квартира меблирована и оснащена всей необходимой бытовой техникой. ТОРГ!

ЖК "" Воробьевы горы"" располагается на самой высокой точке столицы. Всего 7 корпусов переменной этажности, самый высокий корпус в 42 этажа. Дома монолитно-кирпичные. ЖК оснащен современнейшими, полностью автоматизированными системами вентиляции и кондиционирования. Инфраструктура: подземный паркинг на 1500 машиномест с автомойками и сервисом. Спортивный комплекс "" World Class"" с бассейном, теннисный корт, торгово-развлекательный комплекс, бизнес-центр и супермаркет "" Вкус Вилл"" и ""Азбука Вкусов"". Детские и спортивыне площадки. ЖК огорожен, находится под охраной и видеонаблюдением, раб ..., 13 фото";
280876452;4;м. Фрунзенская ;Москва, улица Льва Толстого, 23к1;133.5/65.0/20.0; Монолитно-кирпичный;140000000;"Эксклюзив компании ЛюксДом.
Оперативный показ в удобное для Вас время. Звоните!

Предлагается уютная светлая 4-комнатная квартира в ЖК Литератор!
В квартире выполнен качественный ремонт в спокойном лаконичном стиле с использованием натуральных материалов, полностью меблирована и оснащена бытовой техникой от ведущих европейских производителей. Установлены теплые полы, приточно-вытяжная вентиляция с очисткой воздуха, на полу паркетная доска.

Грамотная планировка:
кухня (изолированная раздвижными дверями), 
просторная гостиная,
мастер спальня с гардеробной и с/у,
2 детские спальни, 
большая гардеробная,
2 с/у, лоджия.

Окна выходят в тихий двор.
Есть машино-место в подземном паркинге.

Квартира готова к покупке.

ЖК ""Литератор"" - элитный малоэтажный комплекс в Хамовниках. Большая закрытая зеленая территория (2 Га) с детскими площадками, прогулочными зонами, двор без машин. Инфраструктура включает лингвистический детский сад. В пешей доступности фитнес-клуб, кафе, магазины, школы и детски ..., 24 фото";
281486393;3;м. Аннино ;Москва, Варшавское шоссе, 152К8;78.0/46.0/11.0; Панельный;15680000;"Такая цена только до Нового года! 
К сделке все готово! 

Просторная трёхкомнатная квартира по адресу: Варшавское шоссе, д.152, корп.8, расположенная на границе с парком и полностью меблированная, укомплектованная всей необходимой бытовой техникой!

Панельный тёплый 17-ти этажный дом одной из самых успешных и долговечных серий П-3/17.

Проведен капитальный ремонт по замене лифтового оборудования, ремонт лифтовых шахт.

Чистый просторный подъезд с консьержем, интеллигентные соседи.

Окна выходят в тихий зелёный двор с современной детской площадкой и в лес.

Рядом прекрасный остров зелени внутри города  природно-исторический парк Битцевский лес! Вся социальная инфраструктура в шаговой доступности.

Все документы готовы! Никто не прописан и не проживает.

Показы оперативно! Содействие в получении ипотеки с преференциями по процентной ставке от банков-партнеров. Быстрый выход на сделку любого типа! Качество риелторских услуг гарантировано стандартами Гильдии риелторов Москвы, 14 фото";
